be	v	x
unlike	a	x
anything	n	x
ever	r	x
see	v	x
here	r	x
in	x	x
new_haven	n	d005.s025.t005
and	x	x
maybe	r	x
statewide	a	x
.	x	x
''	x	x
<eos>	x	x
they	x	x
focus	n	d005.s026.t000
on	x	x
the	x	x
twitter	n	x
coverage	n	d005.s026.t001
be	v	x
controversial	a	x
.	x	x
<eos>	x	x
in	x	x
interview	n	d005.s027.t000
,	x	x
some	x	x
journalist	n	d005.s027.t001
say	v	x
the	x	x
claim	n	d005.s027.t002
that	x	x
instant	a	x
news	n	d005.s027.t003
be	v	x
more	r	x
incendiary	a	x
than	x	x
report	n	d005.s027.t004
deliver	v	x
more	r	x
slowly	r	x
be	v	x
a	x	x
luddite	n	x
view	n	d005.s027.t005
that	x	x
would	v	x
make	v	x
poor	a	x
court	n	d005.s027.t006
policy	n	d005.s027.t007
govern	v	x
coverage	n	d005.s027.t008
of	x	x
future	a	x
trial	n	d005.s027.t009
.	x	x
<eos>	x	x
but	x	x
some	x	x
lawyer	n	d005.s028.t000
say	v	x
appeals_court	n	d005.s028.t001
be	v	x
often	r	x
attract	v	x
to	x	x
argument	n	d005.s028.t002
that	x	x
social	a	x
and	x	x
technological	a	x
change	n	d005.s028.t003
require	v	x
adaptation	n	d005.s028.t004
by	x	x
the	x	x
court	n	d005.s028.t005
.	x	x
<eos>	x	x
mr.	n	x
haye	n	x
's	x	x
lawyer	n	d005.s029.t000
be	v	x
press	v	x
that	x	x
claim	n	d005.s029.t001
.	x	x
<eos>	x	x
in	x	x
they	x	x
filing	n	d005.s030.t000
,	x	x
they	x	x
refer	v	x
to	x	x
the	x	x
supreme_court	n	d005.s030.t001
's	x	x
1966	x	x
decision	n	d005.s030.t002
overturn	v	x
dr.	n	x
sheppard	n	x
's	x	x
conviction	n	d005.s030.t003
because	x	x
of	x	x
the	x	x
trial	n	d005.s030.t004
coverage	n	d005.s030.t005
and	x	x
make	v	x
it	x	x
clear	a	x
they	x	x
would	v	x
claim	v	x
that	x	x
the	x	x
new	a	x
media	n	x
require	v	x
new	a	x
rule	n	d005.s030.t006
.	x	x
<eos>	x	x
``	x	x
this	x	x
case	n	d005.s031.t000
,	x	x
''	x	x
they	x	x
write	v	x
,	x	x
``	x	x
represent	v	x
the	x	x
sheppard	n	x
v.	x	x
maxwell	n	x
of	x	x
the	x	x
21st	a	x
century	n	d005.s031.t001
.	x	x
''	x	x
<eos>	x	x
sport	n	d006.s000.t000
and	x	x
fraud	n	d006.s000.t001
law	n	d006.s000.t002
<eos>	x	x
trick	n	d006.s001.t000
such	a	x
as	x	x
those	x	x
of	x	x
alonso	n	x
and	x	x
ramo	n	x
before	x	x
the	x	x
ajax	n	x
demonstrate	v	x
wittiness	n	d006.s001.t001
but	x	x
not	r	x
the	x	x
will	n	d006.s001.t002
to	x	x
get	v	x
remove	v	x
of	x	x
a	x	x
sanction	n	d006.s001.t003
.	x	x
<eos>	x	x
the	x	x
expulsion	n	d006.s002.t000
presumably	r	x
forge	v	x
by	x	x
two	x	x
player	n	d006.s002.t001
of	x	x
real	n	x
madrid	n	x
(	x	x
xabus	n	x
alonso	n	x
and	x	x
sergio	n	x
ramo	n	x
)	x	x
in	x	x
the	x	x
game	n	d006.s002.t002
play	v	x
on	x	x
the	x	x
23rd	a	x
of	x	x
november	n	x
against	x	x
ajax	n	x
in	x	x
european	n	x
champion	n	x
league	n	x
have	v	x
cause	v	x
river	n	x
of	x	x
ink	n	d006.s002.t003
to	x	x
be	v	x
write	v	x
about	x	x
if	x	x
such	a	x
behavior	n	d006.s002.t004
be	v	x
or	x	x
be	v	x
not	r	x
unsportsmanlike	a	x
and	x	x
if	x	x
,	x	x
both	x	x
player	n	d006.s002.t005
should	v	x
be	v	x
sanction	v	x
by	x	x
uefa	n	x
.	x	x
<eos>	x	x
as	x	x
we	x	x
all	x	x
know	v	x
,	x	x
a	x	x
few	a	x
minute	n	d006.s003.t000
before	x	x
the	x	x
end	n	d006.s003.t001
of	x	x
the	x	x
game	n	d006.s003.t002
(	x	x
that	x	x
they	x	x
team	n	d006.s003.t003
have	v	x
already	r	x
win	v	x
)	x	x
,	x	x
both	x	x
player	n	d006.s003.t004
deliberately	r	x
waste	v	x
time	n	d006.s003.t005
which	x	x
make	v	x
the	x	x
referee	n	d006.s003.t006
show	v	x
the	x	x
second	a	x
yellow	a	x
card	n	d006.s003.t007
to	x	x
both	x	x
of	x	x
they	x	x
.	x	x
<eos>	x	x
this	x	x
way	n	d006.s004.t000
,	x	x
and	x	x
since	x	x
real	n	x
madrid	n	x
will	v	x
finish	v	x
as	x	x
leader	n	d006.s004.t001
of	x	x
its	x	x
group	n	d006.s004.t002
,	x	x
both	x	x
player	n	d006.s004.t003
will	v	x
fulfil	v	x
the	x	x
prescribed	a	x
sanction	n	d006.s004.t004
during	x	x
the	x	x
next	a	x
game	n	d006.s004.t005
of	x	x
league	n	d006.s004.t006
,	x	x
against	x	x
auxerre	n	x
,	x	x
and	x	x
will	v	x
be	v	x
able	a	x
to	x	x
get	v	x
rid	a	x
of	x	x
the	x	x
card	n	d006.s004.t007
the	x	x
following	a	x
phase	n	d006.s004.t008
.	x	x
<eos>	x	x
finally	r	x
,	x	x
the	x	x
committee	n	d006.s005.t000
of	x	x
discipline	n	d006.s005.t001
of	x	x
the	x	x
uefa	n	x
have	v	x
sanction	v	x
with	x	x
two	x	x
game	n	d006.s005.t002
the	x	x
trainer	n	d006.s005.t003
of	x	x
the	x	x
team	n	d006.s005.t004
,	x	x
jose	n	x
mourinho	n	x
,	x	x
and	x	x
with	x	x
different	a	x
economic	a	x
amount	n	d006.s005.t005
the	x	x
implied	a	x
player	n	d006.s005.t006
.	x	x
<eos>	x	x
the	x	x
provocation	n	d006.s006.t000
of	x	x
a	x	x
yellow	a	x
card	n	d006.s006.t001
in	x	x
similar	a	x
circumstance	n	d006.s006.t002
as	x	x
this	x	x
one	n	x
be	v	x
not	r	x
a	x	x
new	a	x
practice	n	d006.s006.t003
,	x	x
but	x	x
rather	r	x
frequent	a	x
in	x	x
the	x	x
world	n	d006.s006.t004
of	x	x
football	n	d006.s006.t005
.	x	x
<eos>	x	x
it	x	x
be	v	x
so	r	x
extended	a	x
that	x	x
it	x	x
part	n	x
of	x	x
the	x	x
ethos	n	d006.s007.t000
,	x	x
of	x	x
the	x	x
unwritten	a	x
rule	n	d006.s007.t001
,	x	x
but	x	x
follow	v	x
nonetheless	r	x
by	x	x
this	x	x
sport	n	d006.s007.t002
.	x	x
<eos>	x	x
part	n	d006.s008.t000
of	x	x
the	x	x
debate	n	d006.s008.t001
arise	v	x
in	x	x
the	x	x
related	a	x
case	n	d006.s008.t002
be	v	x
cause	v	x
by	x	x
the	x	x
fact	n	d006.s008.t003
that	x	x
have	v	x
be	v	x
carry	v	x
out	x	x
by	x	x
team	n	d006.s008.t004
of	x	x
the	x	x
real	n	x
madrid	n	x
organization	n	d006.s008.t005
(	x	x
that	x	x
in	x	x
its	x	x
hymn	n	d006.s008.t006
presume	v	x
of	x	x
nobility	n	d006.s008.t007
and	x	x
honor	n	d006.s008.t008
,	x	x
and	x	x
that	x	x
have	v	x
fine	v	x
its	x	x
player	n	d006.s008.t009
for	x	x
analogous	a	x
act	n	d006.s008.t010
)	x	x
and	x	x
by	x	x
the	x	x
dramatization	n	d006.s008.t011
orchestrate	v	x
,	x	x
apparently	r	x
,	x	x
by	x	x
mourinho	n	x
,	x	x
who	x	x
add	v	x
one	x	x
more	a	x
to	x	x
he	x	x
expanded	a	x
history	n	d006.s008.t012
of	x	x
histrionic	a	x
and	x	x
provoking	a	x
technician	n	d006.s008.t013
.	x	x
<eos>	x	x
anyway	r	x
,	x	x
the	x	x
debate	n	d006.s009.t000
deal	n	x
with	x	x
if	x	x
that	x	x
type	n	d006.s009.t001
of	x	x
behavior	n	d006.s009.t002
not	r	x
prohibit	v	x
specifically	r	x
by	x	x
the	x	x
regulation	n	x
contradict	v	x
the	x	x
principle	n	d006.s009.t003
of	x	x
the	x	x
sport	n	d006.s009.t004
,	x	x
that	x	x
be	v	x
to	x	x
say	v	x
,	x	x
if	x	x
with	x	x
these	x	x
action	n	d006.s009.t005
fraud	n	d006.s009.t006
be	v	x
commit	v	x
;	x	x
then	r	x
,	x	x
indeed	r	x
,	x	x
they	x	x
be	v	x
respectful	a	x
action	n	d006.s009.t007
with	x	x
the	x	x
sport	n	d006.s009.t008
regulation	n	d006.s009.t009
,	x	x
but	x	x
they	x	x
seem	v	x
to	x	x
elude	v	x
its	x	x
sense	n	d006.s009.t010
.	x	x
<eos>	x	x
the	x	x
matter	n	d006.s010.t000
examine	v	x
the	x	x
type	n	d006.s010.t001
of	x	x
damage	n	d006.s010.t002
that	x	x
be	v	x
bring	v	x
to	x	x
the	x	x
sport	v	x
spirit	n	d006.s010.t003
.	x	x
<eos>	x	x
one	x	x
of	x	x
the	x	x
advantage	n	d006.s011.t000
that	x	x
include	v	x
the	x	x
sport	n	d006.s011.t001
spirit	n	d006.s011.t002
be	v	x
the	x	x
physical	a	x
integrity	n	d006.s011.t003
of	x	x
the	x	x
opposite	a	x
player	n	d006.s011.t004
,	x	x
aspect	n	d006.s011.t005
that	x	x
with	x	x
these	x	x
action	n	d006.s011.t006
be	v	x
n't	r	x
put	v	x
into	x	x
danger	n	d006.s011.t007
,	x	x
that	x	x
be	v	x
to	x	x
say	v	x
,	x	x
there	x	x
be	v	x
no	x	x
violent	a	x
game	n	d006.s011.t008
.	x	x
<eos>	x	x
another	x	x
of	x	x
these	x	x
advantage	n	d006.s012.t000
to	x	x
which	x	x
it	x	x
be	v	x
allude	v	x
to	x	x
with	x	x
the	x	x
fare-play	n	x
be	v	x
to	x	x
avoid	v	x
that	x	x
the	x	x
team	n	d006.s012.t001
of	x	x
the	x	x
lawbreaker	n	d006.s012.t002
player	n	d006.s012.t003
take	v	x
advantage	n	d006.s012.t004
unjustly	r	x
of	x	x
the	x	x
opposite	a	x
team	n	d006.s012.t005
,	x	x
which	x	x
do	v	x
not	r	x
happen	v	x
either	r	x
.	x	x
<eos>	x	x
however	r	x
,	x	x
the	x	x
paradoxical	a	x
thing	n	d006.s013.t000
about	x	x
the	x	x
action	n	d006.s013.t001
of	x	x
the	x	x
player	n	d006.s013.t002
of	x	x
real	n	x
madrid	n	x
be	v	x
that	x	x
it	x	x
do	v	x
not	r	x
comply	v	x
to	x	x
what	x	x
we	x	x
normally	r	x
characterize	v	x
as	x	x
legal_fraud	n	d006.s013.t003
,	x	x
because	x	x
the	x	x
violation	n	d006.s013.t004
of	x	x
the	x	x
rule	n	d006.s013.t005
be	v	x
not	r	x
make	v	x
secretly	r	x
as	x	x
to	x	x
try	v	x
to	x	x
avoid	v	x
the	x	x
sanction	n	d006.s013.t006
,	x	x
but	x	x
they	x	x
action	n	d006.s013.t007
be	v	x
most	r	x
evident	a	x
and	x	x
thus	r	x
they	x	x
receive	v	x
punishment	n	d006.s013.t008
from	x	x
the	x	x
referee	n	d006.s013.t009
.	x	x
<eos>	x	x
they	x	x
wait	v	x
for	x	x
and	x	x
accept	v	x
the	x	x
sanction	n	d006.s014.t000
with	x	x
no	x	x
complaint	n	d006.s014.t001
.	x	x
<eos>	x	x
another	x	x
question	n	d006.s015.t000
be	v	x
what	x	x
type	n	d006.s015.t001
of	x	x
advantage	n	d006.s015.t002
the	x	x
violator	n	d006.s015.t003
obtain	v	x
in	x	x
the	x	x
action	n	d006.s015.t004
deliberately	r	x
carry	v	x
out	x	x
.	x	x
<eos>	x	x
here	r	x
it	x	x
seem	v	x
necessary	a	x
to	x	x
state	n	x
that	x	x
it	x	x
be	v	x
n't	r	x
a	x	x
disadvantageous	a	x
situation	n	d006.s016.t000
for	x	x
rival	n	d006.s016.t001
nor	x	x
be	v	x
a	x	x
obtain	v	x
benefit	n	d006.s016.t002
in	x	x
the	x	x
same	a	x
game	n	d006.s016.t003
,	x	x
because	x	x
evidently	r	x
the	x	x
result	n	d006.s016.t004
of	x	x
the	x	x
action	n	d006.s016.t005
suppose	v	x
leave	v	x
they	x	x
own	a	x
team	n	d006.s016.t006
with	x	x
less	a	x
player	n	d006.s016.t007
.	x	x
<eos>	x	x
and	x	x
neither	x	x
be	v	x
it	x	x
a	x	x
useful	a	x
strategy	n	d006.s017.t000
for	x	x
the	x	x
next	a	x
game	n	d006.s017.t001
,	x	x
because	x	x
the	x	x
club	n	d006.s017.t002
will	v	x
not	r	x
be	v	x
able	a	x
to	x	x
count	v	x
on	x	x
those	x	x
player	n	d006.s017.t003
.	x	x
<eos>	x	x
the	x	x
advantage	n	d006.s018.t000
,	x	x
obviously	r	x
,	x	x
consist	v	x
in	x	x
the	x	x
fact	n	d006.s018.t001
that	x	x
the	x	x
player	n	d006.s018.t002
will	v	x
begin	v	x
the	x	x
following	a	x
phase	n	d006.s018.t003
of	x	x
the	x	x
championship	n	d006.s018.t004
without	x	x
card	n	d006.s018.t005
that	x	x
could	v	x
threaten	v	x
they	x	x
participation	n	d006.s018.t006
in	x	x
a	x	x
future	a	x
game	n	d006.s018.t007
.	x	x
<eos>	x	x
but	x	x
it	x	x
be	v	x
about	x	x
a	x	x
long	a	x
term	n	d006.s019.t000
advantage	n	d006.s019.t001
,	x	x
with	x	x
a	x	x
certain	a	x
degree	n	d006.s019.t002
of	x	x
indetermination	n	d006.s019.t003
,	x	x
because	x	x
the	x	x
team	n	d006.s019.t004
can	v	x
be	v	x
eliminate	v	x
first	r	x
of	x	x
change	n	d006.s019.t005
,	x	x
and	x	x
in	x	x
addition	n	d006.s019.t006
with	x	x
this	x	x
action	n	d006.s019.t007
the	x	x
player	n	d006.s019.t008
fulfil	v	x
a	x	x
sanction	n	d006.s019.t009
game	n	d006.s019.t010
and	x	x
go	v	x
to	x	x
the	x	x
second	a	x
cycle	n	d006.s019.t011
of	x	x
card	n	d006.s019.t012
,	x	x
in	x	x
which	x	x
the	x	x
suspension	n	d006.s019.t013
by	x	x
card	n	d006.s019.t014
accumulation	n	d006.s019.t015
take	v	x
place	n	d006.s019.t016
with	x	x
one	x	x
less	a	x
than	x	x
in	x	x
the	x	x
first	a	x
cycle	n	d006.s019.t017
.	x	x
<eos>	x	x
so	x	x
that	x	x
,	x	x
by	x	x
pass	v	x
round	n	d006.s020.t000
,	x	x
it	x	x
be	v	x
not	r	x
so	r	x
clear	a	x
that	x	x
it	x	x
be	v	x
a	x	x
advantage	n	d006.s020.t001
.	x	x
<eos>	x	x
those	x	x
action	n	d006.s021.t000
be	v	x
really	r	x
against	x	x
the	x	x
sport	v	x
spirit	n	d006.s021.t001
,	x	x
which	x	x
be	v	x
part	n	d006.s021.t002
of	x	x
the	x	x
strategic	a	x
decision	n	d006.s021.t003
that	x	x
favor	v	x
take	v	x
advantage	n	d006.s021.t004
allow	v	x
by	x	x
the	x	x
rule	n	d006.s021.t005
.	x	x
<eos>	x	x
regard	v	x
this	x	x
assumption	n	d006.s022.t000
,	x	x
the	x	x
player	n	d006.s022.t001
do	v	x
not	r	x
act	v	x
in	x	x
order	n	x
to	x	x
avoid	v	x
the	x	x
application	n	d006.s022.t002
of	x	x
the	x	x
sanction	n	d006.s022.t003
(	x	x
this	x	x
would	v	x
have	v	x
be	v	x
a	x	x
clear	a	x
case	n	d006.s022.t004
of	x	x
legal_fraud	n	d006.s022.t005
)	x	x
,	x	x
but	x	x
rather	r	x
choose	v	x
when	r	x
to	x	x
obey	v	x
it	x	x
.	x	x
<eos>	x	x
they	x	x
make	v	x
a	x	x
strategic	a	x
decision	n	d006.s023.t000
without	x	x
avoid	v	x
the	x	x
punishment	n	d006.s023.t001
.	x	x
<eos>	x	x
although	x	x
the	x	x
border	n	d006.s024.t000
between	x	x
the	x	x
wittiness	n	d006.s024.t001
and	x	x
the	x	x
law	n	d006.s024.t002
fraud	n	d006.s024.t003
be	v	x
diffuse	a	x
,	x	x
in	x	x
this	x	x
occasion	n	d006.s024.t004
I	x	x
believe	v	x
it	x	x
be	v	x
a	x	x
clear	a	x
case	n	d006.s024.t005
of	x	x
wittiness	n	d006.s024.t006
.	x	x
<eos>	x	x
the	x	x
controversy	n	d006.s025.t000
seem	v	x
to	x	x
arise	v	x
from	x	x
two	x	x
factor	n	d006.s025.t001
:	x	x
because	x	x
it	x	x
be	v	x
about	x	x
two	x	x
auto	n	x
expulsion	n	d006.s025.t002
and	x	x
the	x	x
way	n	d006.s025.t003
the	x	x
transmission	n	d006.s025.t004
of	x	x
the	x	x
directive	n	d006.s025.t005
be	v	x
carry	v	x
out	x	x
to	x	x
cause	v	x
they	x	x
.	x	x
<eos>	x	x
the	x	x
damage	n	d006.s026.t000
bring	v	x
about	x	x
to	x	x
the	x	x
principle	n	d006.s026.t001
of	x	x
the	x	x
sport	n	d006.s026.t002
by	x	x
these	x	x
action	n	d006.s026.t003
be	v	x
not	r	x
as	r	x
much	r	x
ethical	a	x
as	x	x
aesthetic	a	x
.	x	x
<eos>	x	x
arsenic-tolerant	a	x
microbe	n	d007.s000.t000
raise	v	x
possibility	n	d007.s000.t001
of	x	x
new	a	x
type	n	d007.s000.t002
of	x	x
life	n	x
on	x	x
earth	n	x
,	x	x
or	x	x
elsewhere	r	x
<eos>	x	x
the	x	x
discovery	n	d007.s001.t000
of	x	x
a	x	x
strange	a	x
bacterium	n	d007.s001.t001
that	x	x
can	v	x
use	v	x
arsenic	n	d007.s001.t002
as	x	x
one	x	x
of	x	x
its	x	x
nutrient	n	d007.s001.t003
widen	v	x
the	x	x
scope	n	d007.s001.t004
for	x	x
find	v	x
new	a	x
form	n	d007.s001.t005
of	x	x
life	n	x
on	x	x
earth	n	x
and	x	x
possibly	r	x
beyond	x	x
.	x	x
<eos>	x	x
while	x	x
researcher	n	d007.s002.t000
discover	v	x
the	x	x
unusual	a	x
bacterium	n	d007.s002.t001
here	r	x
in	x	x
earth	n	d007.s002.t002
,	x	x
they	x	x
say	v	x
it	x	x
show	v	x
that	x	x
life	n	d007.s002.t003
have	v	x
possibility	n	d007.s002.t004
beyond	x	x
the	x	x
major	a	x
element	n	d007.s002.t005
that	x	x
have	v	x
be	v	x
consider	v	x
essential	a	x
.	x	x
<eos>	x	x
``	x	x
this	x	x
organism	n	d007.s003.t000
have	v	x
dual	a	x
capability	n	d007.s003.t001
.	x	x
''	x	x
<eos>	x	x
``	x	x
it	x	x
can	v	x
grow	v	x
with	x	x
either	x	x
phosphorus	n	d007.s004.t000
or	x	x
arsenic	n	d007.s004.t001
.	x	x
''	x	x
<eos>	x	x
``	x	x
that	x	x
make	v	x
it	x	x
very	r	x
peculiar	a	x
,	x	x
though	x	x
it	x	x
fall	v	x
short	a	x
of	x	x
be	v	x
some	x	x
form	n	d007.s005.t000
of	x	x
truly	r	x
`	x	x
alien	a	x
'	x	x
life	n	d007.s005.t001
,	x	x
''	x	x
comment	v	x
paul	n	x
c.	n	x
w.	n	x
davy	n	x
of	x	x
arizona	n	x
state	n	x
university	n	x
,	x	x
a	x	x
co-author	n	x
of	x	x
the	x	x
report	n	d007.s005.t002
appear	v	x
in	x	x
thursday	n	d007.s005.t003
's	x	x
online	a	x
edition	n	d007.s005.t004
of	x	x
the	x	x
journal	n	d007.s005.t005
science	n	x
.	x	x
<eos>	x	x
six	x	x
major	a	x
element	n	d007.s006.t000
have	v	x
long	r	x
be	v	x
consider	v	x
essential	a	x
for	x	x
life	n	d007.s006.t001
-	x	x
carbon	n	d007.s006.t002
,	x	x
hydrogen	n	d007.s006.t003
,	x	x
nitrogen	n	d007.s006.t004
,	x	x
oxygen	n	d007.s006.t005
,	x	x
phosphorus	n	d007.s006.t006
and	x	x
sulfur	n	d007.s006.t007
.	x	x
<eos>	x	x
but	x	x
the	x	x
researcher	n	d007.s007.t000
find	v	x
that	x	x
the	x	x
bacterium	n	d007.s007.t001
,	x	x
discover	v	x
in	x	x
mono	n	x
lake	n	x
,	x	x
calif.	n	d007.s007.t002
,	x	x
be	v	x
able	a	x
to	x	x
continue	v	x
to	x	x
grow	v	x
after	x	x
substitute	v	x
arsenic	n	d007.s007.t003
for	x	x
phosphorus	n	d007.s007.t004
.	x	x
<eos>	x	x
``	x	x
it	x	x
make	v	x
you	x	x
wonder	v	x
what	x	x
else	r	x
be	v	x
possible	a	x
,	x	x
''	x	x
say	v	x
ariel	n	x
d.	n	x
anbar	n	x
of	x	x
arizona	n	x
state	n	x
university	n	x
,	x	x
a	x	x
co-author	n	x
of	x	x
the	x	x
report	n	d007.s008.t000
.	x	x
<eos>	x	x
the	x	x
find	n	d007.s009.t000
be	v	x
important	a	x
in	x	x
the	x	x
search	n	d007.s009.t001
for	x	x
life	n	d007.s009.t002
beyond	x	x
earth	n	d007.s009.t003
because	x	x
researcher	n	d007.s009.t004
need	v	x
to	x	x
be	v	x
able	a	x
to	x	x
recognize	v	x
life	n	d007.s009.t005
,	x	x
to	x	x
know	v	x
what	x	x
life	n	d007.s009.t006
look	v	x
like	x	x
,	x	x
anbar	n	x
say	v	x
.	x	x
<eos>	x	x
the	x	x
study	n	d007.s010.t000
focus	v	x
on	x	x
a	x	x
microbe	n	d007.s010.t001
find	v	x
on	x	x
earth	n	d007.s010.t002
.	x	x
<eos>	x	x
however	r	x
,	x	x
the	x	x
announcement	n	d007.s011.t000
of	x	x
a	x	x
news_conference	n	d007.s011.t001
to	x	x
discuss	v	x
it	x	x
,	x	x
which	x	x
do	v	x
not	r	x
disclose	v	x
detail	n	d007.s011.t002
of	x	x
the	x	x
find	n	d007.s011.t003
,	x	x
generate	v	x
widespread	a	x
speculation	n	d007.s011.t004
on	x	x
the	x	x
internet	n	d007.s011.t005
that	x	x
the	x	x
report	n	d007.s011.t006
would	v	x
disclose	v	x
the	x	x
discovery	n	d007.s011.t007
of	x	x
extraterrestrial	a	x
life	n	x
.	x	x
<eos>	x	x
it	x	x
do	v	x
n't	r	x
.	x	x
<eos>	x	x
the	x	x
discovery	n	d007.s013.t000
``	x	x
do	v	x
show	v	x
that	x	x
in	x	x
other	a	x
planetary	a	x
environment	n	d007.s013.t001
organism	n	d007.s013.t002
might	v	x
be	v	x
able	a	x
to	x	x
use	v	x
other	a	x
element	n	d007.s013.t003
to	x	x
drive	v	x
biochemistry	n	d007.s013.t004
and	x	x
that	x	x
the	x	x
`	x	x
standard	a	x
'	x	x
set	n	d007.s013.t005
of	x	x
element	n	d007.s013.t006
we	x	x
think	v	x
be	v	x
absolutely	r	x
necessary	a	x
for	x	x
life	n	d007.s013.t007
might	v	x
not	r	x
be	v	x
so	r	x
fixed	a	x
,	x	x
''	x	x
comment	v	x
charle	n	x
cockell	n	x
,	x	x
professor	n	d007.s013.t008
at	x	x
planetary	n	x
and	x	x
space	n	d007.s013.t009
science	n	d007.s013.t010
research	n	x
institute	n	x
,	x	x
open_university	n	d007.s013.t011
,	x	x
in	x	x
milton	n	x
keyne	n	x
,	x	x
united_kingdom	n	d007.s013.t012
.	x	x
<eos>	x	x
cockell	n	x
be	v	x
not	r	x
part	n	d007.s014.t000
of	x	x
the	x	x
research	n	d007.s014.t001
team	n	d007.s014.t002
.	x	x
<eos>	x	x
``	x	x
this	x	x
work	n	d007.s015.t000
be	v	x
novel	a	x
because	x	x
it	x	x
show	v	x
the	x	x
substitution	n	d007.s015.t001
of	x	x
one	x	x
element	n	d007.s015.t002
for	x	x
another	x	x
in	x	x
fundamental	a	x
biochemistry	n	d007.s015.t003
and	x	x
biochemical	a	x
structure	n	d007.s015.t004
,	x	x
''	x	x
add	v	x
cockell	n	x
.	x	x
<eos>	x	x
it	x	x
be	v	x
n't	r	x
a	x	x
chance	n	x
discovery	n	d007.s016.t000
.	x	x
<eos>	x	x
felisa	n	x
wolfe-simon	n	x
of	x	x
nasa	n	d007.s017.t000
's	x	x
astrobiology	n	d007.s017.t001
institute	n	d007.s017.t002
,	x	x
who	x	x
lead	v	x
the	x	x
study	n	d007.s017.t003
,	x	x
target	v	x
mono	n	x
lake	n	x
because	x	x
it	x	x
have	v	x
high	a	x
arsenic	n	d007.s017.t004
level	n	d007.s017.t005
.	x	x
<eos>	x	x
arsenic	n	d007.s018.t000
and	x	x
phosphorus	n	d007.s018.t001
be	v	x
chemically	r	x
similar	a	x
,	x	x
so	x	x
she	x	x
speculate	v	x
that	x	x
a	x	x
microbe	n	d007.s018.t002
expose	v	x
to	x	x
both	x	x
might	v	x
be	v	x
able	a	x
to	x	x
substitute	v	x
one	x	x
for	x	x
the	x	x
other	a	x
.	x	x
<eos>	x	x
``	x	x
arsenic	n	d007.s019.t000
be	v	x
toxic	a	x
mainly	r	x
because	x	x
its	x	x
chemical	n	d007.s019.t001
behavior	n	d007.s019.t002
be	v	x
so	r	x
similar	a	x
to	x	x
that	x	x
of	x	x
phosphorus	n	d007.s019.t003
.	x	x
''	x	x
<eos>	x	x
``	x	x
as	x	x
a	x	x
result	n	d007.s020.t000
,	x	x
organism	n	d007.s020.t001
have	v	x
a	x	x
hard_time	n	d007.s020.t002
tell	v	x
these	x	x
element	n	d007.s020.t003
apart	r	x
.	x	x
''	x	x
<eos>	x	x
``	x	x
but	x	x
arsenic	n	d007.s021.t000
be	v	x
different	a	x
enough	r	x
that	x	x
it	x	x
do	v	x
n't	r	x
work	v	x
as	r	x
well	r	x
as	x	x
phosphorus	n	d007.s021.t001
,	x	x
so	x	x
it	x	x
get	v	x
in	x	x
there	x	x
and	x	x
sort	n	x
of	x	x
gum	n	x
up	x	x
the	x	x
work	n	x
of	x	x
we	x	x
biochemical	a	x
machinery	n	d007.s021.t002
,	x	x
''	x	x
explain	v	x
anbar	n	x
.	x	x
<eos>	x	x
the	x	x
researcher	n	d007.s022.t000
collect	v	x
the	x	x
bacterium	n	d007.s022.t001
know	v	x
as	x	x
gfaj-1	n	x
and	x	x
expose	v	x
it	x	x
to	x	x
increase	v	x
concentration	n	d007.s022.t002
of	x	x
arsenic	n	d007.s022.t003
,	x	x
which	x	x
it	x	x
be	v	x
able	a	x
to	x	x
adapt	v	x
to	x	x
and	x	x
grow	v	x
.	x	x
<eos>	x	x
the	x	x
microbe	n	d007.s023.t000
do	v	x
grow	v	x
better	r	x
on	x	x
phosphorus	n	d007.s023.t001
,	x	x
but	x	x
show	v	x
that	x	x
it	x	x
can	v	x
live	v	x
with	x	x
arsenic	n	d007.s023.t002
instead	r	x
raise	v	x
the	x	x
possibility	n	d007.s023.t003
that	x	x
a	x	x
life_form	n	d007.s023.t004
use	v	x
arsenic	n	d007.s023.t005
could	v	x
occur	v	x
naturally	r	x
,	x	x
either	x	x
elsewhere	r	x
on	x	x
earth	n	d007.s023.t006
or	x	x
on	x	x
another	x	x
planet	n	d007.s023.t007
or	x	x
moon	n	d007.s023.t008
where	r	x
arsenic	n	d007.s023.t009
be	v	x
more	r	x
common	a	x
.	x	x
<eos>	x	x
jamie	n	x
s.	n	x
foster	n	x
,	x	x
a	x	x
assistant_professor	n	d007.s024.t000
of	x	x
microbiology	n	d007.s024.t001
at	x	x
the	x	x
university	n	x
of	x	x
florida	n	x
,	x	x
say	v	x
the	x	x
idea	n	d007.s024.t002
that	x	x
arsenic	n	d007.s024.t003
could	v	x
be	v	x
substitute	v	x
for	x	x
phosphorus	n	d007.s024.t004
be	v	x
n't	r	x
new	a	x
,	x	x
but	x	x
there	x	x
have	v	x
never	r	x
be	v	x
example	n	d007.s024.t005
where	r	x
it	x	x
be	v	x
show	v	x
to	x	x
work	v	x
.	x	x
<eos>	x	x
arsenic	n	d007.s025.t000
be	v	x
more	r	x
common	a	x
in	x	x
the	x	x
early	a	x
time	n	d007.s025.t001
on	x	x
earth	n	d007.s025.t002
,	x	x
she	x	x
say	v	x
,	x	x
so	x	x
researcher	n	d007.s025.t003
have	v	x
speculate	v	x
that	x	x
early	a	x
life_form	n	d007.s025.t004
might	v	x
have	v	x
