vulnerable	a	d001.s022.t003
of	x	x
incumbent	n	d001.s022.t004
,	x	x
have	v	x
become	v	d001.s022.t005
virtually	r	x
immune	a	d001.s022.t006
to	x	x
defeat	v	d001.s022.t007
.	x	x
<eos>	x	x
the	x	x
one	x	x
exception	n	d001.s023.t000
to	x	x
this	x	x
recent	a	d001.s023.t001
trend	n	d001.s023.t002
be	v	x
the	x	x
defeat	n	d001.s023.t003
of	x	x
13	x	x
of	x	x
the	x	x
52	x	x
freshman	n	d001.s023.t004
republican	n	d001.s023.t005
bring	v	d001.s023.t006
into	x	x
office	n	d001.s023.t007
in	x	x
1980	x	x
by	x	x
the	x	x
reagan	n	x
revolution	n	d001.s023.t008
and	x	x
run	v	d001.s023.t009
for	x	x
reelection	n	d001.s023.t010
in	x	x
1982	x	x
.	x	x
<eos>	x	x
because	x	x
these	x	x
freshman	n	d001.s024.t000
place	v	d001.s024.t001
far	r	x
more	a	x
emphasis	n	d001.s024.t002
on	x	x
they	x	x
partisan	a	d001.s024.t003
role	n	d001.s024.t004
--	x	x
spread	v	d001.s024.t005
the	x	x
reagan	n	x
revolution	n	d001.s024.t006
--	x	x
in	x	x
national	a	d001.s024.t007
policy	n	d001.s024.t008
make	v	d001.s024.t009
,	x	x
they	x	x
be	v	x
more	r	x
vulnerable	a	d001.s024.t010
to	x	x
defeat	v	x
.	x	x
<eos>	x	x
fourth	a	d001.s025.t000
,	x	x
the	x	x
theory	n	d001.s025.t001
indicate	v	d001.s025.t002
why	r	x
the	x	x
republican	n	x
party	n	x
may	v	x
have	v	d001.s025.t003
a	x	x
difficult	a	d001.s025.t004
time	n	d001.s025.t005
attract	v	d001.s025.t006
viable	a	d001.s025.t007
candidate	n	d001.s025.t008
for	x	x
congressional	a	d001.s025.t009
office	n	d001.s025.t010
.	x	x
<eos>	x	x
potential	a	d001.s026.t000
candidate	n	d001.s026.t001
may	v	x
be	v	x
discourage	v	d001.s026.t002
from	x	x
run	v	d001.s026.t003
less	r	x
by	x	x
the	x	x
congressional	a	d001.s026.t004
salary	n	d001.s026.t005
than	x	x
by	x	x
the	x	x
prospect	n	d001.s026.t006
of	x	x
defeat	n	d001.s026.t007
at	x	x
the	x	x
hand	n	d001.s026.t008
of	x	x
a	x	x
democratic	a	d001.s026.t009
opponent	n	d001.s026.t010
.	x	x
<eos>	x	x
to	x	x
the	x	x
extent	n	d001.s027.t000
that	x	x
potential	a	d001.s027.t001
republican	a	x
candidate	n	d001.s027.t002
and	x	x
they	x	x
financial	a	d001.s027.t003
backer	n	x
realize	v	d001.s027.t004
that	x	x
the	x	x
congressional	a	d001.s027.t005
prisoner	n	x
's	x	x
dilemma	n	x
game	n	d001.s027.t006
work	v	d001.s027.t007
to	x	x
they	x	x
disadvantage	n	d001.s027.t008
,	x	x
the	x	x
republican	n	x
party	n	x
will	v	x
be	v	x
hinder	v	d001.s027.t009
in	x	x
its	x	x
attempt	n	d001.s027.t010
to	x	x
field	v	x
a	x	x
competitive	a	d001.s027.t011
slate	n	d001.s027.t012
of	x	x
congressional	a	d001.s027.t013
candidate	n	d001.s027.t014
.	x	x
<eos>	x	x
fifth	a	d001.s028.t000
,	x	x
the	x	x
theory	n	d001.s028.t001
may	v	x
provide	v	d001.s028.t002
at	x	x
least	a	x
a	x	x
partial	a	d001.s028.t003
reason	n	d001.s028.t004
for	x	x
why	r	x
ticket	n	x
splitting	n	x
have	v	x
be	v	x
particularly	r	x
pronounce	v	x
in	x	x
the	x	x
south	n	x
.	x	x
<eos>	x	x
to	x	x
the	x	x
extent	n	d001.s029.t000
that	x	x
democratic	a	d001.s029.t001
legislator	n	d001.s029.t002
from	x	x
the	x	x
south	n	x
have	v	x
hold	v	d001.s029.t003
a	x	x
disproportionate	a	d001.s029.t004
share	n	d001.s029.t005
of	x	x
power	n	d001.s029.t006
in	x	x
congress	n	x
since	x	x
1932	x	x
and	x	x
have	v	x
be	v	x
able	a	d001.s029.t007
to	x	x
translate	v	d001.s029.t008
such	a	d001.s029.t009
clout	n	x
into	x	x
relatively	r	x
more	r	x
local	a	d001.s029.t010
benefit	n	d001.s029.t011
for	x	x
they	x	x
respective	a	d001.s029.t012
constituency	n	d001.s029.t013
,	x	x
voter	n	d001.s029.t014
in	x	x
the	x	x
south	n	x
have	v	x
have	v	d001.s029.t015
a	x	x
especially	r	x
strong	a	d001.s029.t016
incentive	n	d001.s029.t017
to	x	x
keep	v	d001.s029.t018
such	a	d001.s029.t019
democrat	n	d001.s029.t020
in	x	x
office	n	d001.s029.t021
.	x	x
<eos>	x	x
finally	r	x
,	x	x
the	x	x
theory	n	d001.s030.t000
suggest	v	d001.s030.t001
why	r	x
republican	n	d001.s030.t002
generally	r	x
have	v	x
fare	v	d001.s030.t003
better	r	x
in	x	x
senate	n	x
race	n	d001.s030.t004
than	x	x
in	x	x
campaign	n	d001.s030.t005
for	x	x
the	x	x
house	n	x
.	x	x
<eos>	x	x
since	x	x
local	a	d001.s031.t000
benefit	n	d001.s031.t001
matter	v	d001.s031.t002
more	r	x
and	x	x
national	a	d001.s031.t003
policy	n	d001.s031.t004
making	n	d001.s031.t005
matter	v	d001.s031.t006
less	r	x
in	x	x
the	x	x
lower	a	x
chamber	n	d001.s031.t007
of	x	x
congress	n	x
,	x	x
this	x	x
be	v	x
precisely	r	x
the	x	x
pattern	n	d001.s031.t008
one	x	x
would	v	x
expect	v	d001.s031.t009
if	x	x
republican	n	d001.s031.t010
be	v	x
less	r	x
willing	a	d001.s031.t011
to	x	x
engage	v	d001.s031.t012
in	x	x
local	a	d001.s031.t013
benefit	n	d001.s031.t014
than	x	x
they	x	x
democratic	a	d001.s031.t015
counterpart	n	d001.s031.t016
.	x	x
<eos>	x	x
be	v	x
there	r	x
any	x	x
empirical	a	d001.s032.t000
support	n	d001.s032.t001
for	x	x
this	x	x
theory	n	d001.s032.t002
?	x	x
<eos>	x	x
three	x	x
piece	n	d001.s033.t000
of	x	x
evidence	n	d001.s033.t001
corroborate	v	d001.s033.t002
the	x	x
key	a	d001.s033.t003
assumption	n	d001.s033.t004
that	x	x
democratic	a	d001.s033.t005
legislator	n	d001.s033.t006
be	v	x
more	r	x
willing	a	d001.s033.t007
to	x	x
engage	v	d001.s033.t008
in	x	x
local	a	d001.s033.t009
benefit	n	d001.s033.t010
than	x	x
they	x	x
republican	a	d001.s033.t011
colleague	n	d001.s033.t012
.	x	x
<eos>	x	x
first	a	d001.s034.t000
,	x	x
economist	n	d001.s034.t001
jame	n	x
bennett	n	x
and	x	x
thoma	n	x
dilorenzo	n	x
find	v	d001.s034.t002
that	x	x
gop	n	x
senator	n	d001.s034.t003
turn_back	v	d001.s034.t004
roughly	r	x
10	x	x
%	x	x
more	a	x
of	x	x
they	x	x
allocate	v	d001.s034.t005
personal	a	d001.s034.t006
staff	n	d001.s034.t007
budget	n	d001.s034.t008
than	x	x
democrat	n	d001.s034.t009
do	v	x
.	x	x
<eos>	x	x
to	x	x
the	x	x
extent	n	d001.s035.t000
that	x	x
the	x	x
primary	a	d001.s035.t001
duty	n	d001.s035.t002
of	x	x
personal	a	d001.s035.t003
staff	n	d001.s035.t004
involve	v	d001.s035.t005
local	a	d001.s035.t006
benefit	n	d001.s035.t007
,	x	x
this	x	x
indicate	v	d001.s035.t008
that	x	x
political	a	d001.s035.t009
philosophy	n	d001.s035.t010
lead	v	d001.s035.t011
congressional	a	d001.s035.t012
republican	n	d001.s035.t013
to	x	x
pay	v	x
less	a	x
attention	n	x
to	x	x
narrow	a	d001.s035.t014
constituent	n	d001.s035.t015
concern	n	d001.s035.t016
.	x	x
<eos>	x	x
second	a	d001.s036.t000
,	x	x
if	x	x
the	x	x
key	a	d001.s036.t001
assumption	n	d001.s036.t002
be	v	x
valid	a	d001.s036.t003
,	x	x
democrat	n	d001.s036.t004
should	v	x
have	v	d001.s036.t005
lower	a	x
attendance	n	d001.s036.t006
rate	n	d001.s036.t007
on	x	x
roll_call	n	d001.s036.t008
vote	n	d001.s036.t009
than	x	x
republican	n	d001.s036.t010
do	v	x
to	x	x
the	x	x
extent	n	d001.s036.t011
that	x	x
such	a	d001.s036.t012
vote	n	d001.s036.t013
reflect	v	d001.s036.t014
national	a	d001.s036.t015
policy	n	d001.s036.t016
making	n	d001.s036.t017
and	x	x
that	x	x
participate	v	d001.s036.t018
in	x	x
such	a	d001.s036.t019
vote	n	d001.s036.t020
take	v	x
away	r	x
from	x	x
the	x	x
time	n	d001.s036.t021
a	x	x
legislator	n	d001.s036.t022
could	v	x
otherwise	r	x
devote	v	d001.s036.t023
to	x	x
local	a	d001.s036.t024
benefit	n	d001.s036.t025
.	x	x
<eos>	x	x
this	x	x
be	v	x
indeed	r	x
what	x	x
the	x	x
datum	n	d001.s037.t000
indicate	v	d001.s037.t001
,	x	x
particularly	r	x
in	x	x
the	x	x
case	n	d001.s037.t002
of	x	x
the	x	x
house	n	x
.	x	x
<eos>	x	x
the	x	x
democratic	a	d001.s038.t000
house	n	x
attendance	n	d001.s038.t001
rate	n	d001.s038.t002
have	v	x
not	r	x
exceed	v	d001.s038.t003
the	x	x
republican	a	d001.s038.t004
house	n	x
attendance	n	d001.s038.t005
rate	n	d001.s038.t006
since	x	x
1959	x	x
.	x	x
<eos>	x	x
finally	r	x
,	x	x
as	x	x
show	n	d001.s039.t000
in	x	x
the	x	x
table	n	d001.s039.t001
,	x	x
democrat	n	d001.s039.t002
allocate	v	d001.s039.t003
a	x	x
higher	a	x
proportion	n	d001.s039.t004
of	x	x
they	x	x
personal	a	d001.s039.t005
staff	n	d001.s039.t006
to	x	x
district	n	d001.s039.t007
office	n	d001.s039.t008
--	x	x
where	r	x
local	a	d001.s039.t009
benefit	n	d001.s039.t010
duty	n	d001.s039.t011
matter	v	d001.s039.t012
more	r	x
and	x	x
national	a	d001.s039.t013
policy	n	d001.s039.t014
making	n	d001.s039.t015
activity	n	d001.s039.t016
matter	v	d001.s039.t017
less	r	x
relative	a	d001.s039.t018
to	x	x
washington	n	x
office	n	d001.s039.t019
.	x	x
<eos>	x	x
a	x	x
examination	n	d001.s040.t000
of	x	x
change	n	d001.s040.t001
in	x	x
personal	a	d001.s040.t002
staffing	n	x
decision	n	d001.s040.t003
in	x	x
the	x	x
senate	n	x
between	x	x
1986	x	x
and	x	x
1987	x	x
-lrb-	x	x
when	r	x
control	n	d001.s040.t004
of	x	x
that	x	x
body	n	d001.s040.t005
change_hands	v	d001.s040.t006
party	n	d001.s040.t007
hand	n	x
-rrb-	x	x
,	x	x
moreover	r	x
,	x	x
reveal	v	d001.s040.t008
that	x	x
the	x	x
personal	a	d001.s040.t009
staffing	n	x
difference	n	d001.s040.t010
note	v	d001.s040.t011
in	x	x
the	x	x
table	n	d001.s040.t012
can	v	x
not	r	x
be	v	x
attribute	v	d001.s040.t013
to	x	x
the	x	x
disproportionate	a	d001.s040.t014
control	n	d001.s040.t015
democrat	n	d001.s040.t016
exercise	v	d001.s040.t017
,	x	x
due	a	x
to	x	x
they	x	x
majority	n	d001.s040.t018
status	n	d001.s040.t019
,	x	x
over	x	x
other	a	d001.s040.t020
resource	n	d001.s040.t021
such	a	x
as	x	x
committee	n	d001.s040.t022
staff	n	d001.s040.t023
.	x	x
<eos>	x	x
a	x	x
additional	a	d001.s041.t000
piece	n	d001.s041.t001
of	x	x
evidence	n	d001.s041.t002
from	x	x
the	x	x
senate	n	x
:	x	x
hold	v	d001.s041.t003
other	a	d001.s041.t004
factor	n	d001.s041.t005
constant	a	d001.s041.t006
,	x	x
such	a	x
as	x	x
incumbency	n	d001.s041.t007
advantage	n	d001.s041.t008
and	x	x
regional	a	d001.s041.t009
factor	n	d001.s041.t010
,	x	x
the	x	x
difference	n	d001.s041.t011
between	x	x
popular	a	d001.s041.t012
vote	n	d001.s041.t013
for	x	x
republican	a	d001.s041.t014
presidential	a	d001.s041.t015
and	x	x
senatorial	a	d001.s041.t016
candidate	n	d001.s041.t017
in	x	x
state	n	d001.s041.t018
conduct	v	d001.s041.t019
a	x	x
senate	n	x
election	n	d001.s041.t020
turn_out	v	d001.s041.t021
to	x	x
be	v	x
a	x	x
positive	a	d001.s041.t022
function	n	d001.s041.t023
of	x	x
how	r	x
onerous	a	d001.s041.t024
the	x	x
federal_government	n	d001.s041.t025
's	x	x
tax	n	d001.s041.t026
burden	n	d001.s041.t027
be	v	x
per	x	x
state	n	d001.s041.t028
-lrb-	x	x
a	x	x
progressive	a	d001.s041.t029
tax_rate	n	d001.s041.t030
hit	v	d001.s041.t031
high	a	d001.s041.t032
-	x	x
income	n	d001.s041.t033
state	n	d001.s041.t034
harder	r	x
-rrb-	x	x
.	x	x
<eos>	x	x
put	v	d001.s042.t000
more	r	x
simply	r	x
,	x	x
gop	n	x
candidate	n	d001.s042.t001
for	x	x
president	n	d001.s042.t002
be	v	x
look_on	v	d001.s042.t003
more	r	x
kindly	r	x
by	x	x
voter	n	d001.s042.t004
than	x	x
republican	a	d001.s042.t005
candidate	n	d001.s042.t006
for	x	x
the	x	x
senate	n	x
when	r	x
the	x	x
prisoner	n	d001.s042.t007
's	x	x
dilemma	n	d001.s042.t008
be	v	x
more	r	x
severe	a	d001.s042.t009
.	x	x
<eos>	x	x
moreover	r	x
,	x	x
ticket	n	x
splitting	n	x
appear	v	d001.s043.t000
to	x	x
take	v	d001.s043.t001
the	x	x
same	a	d001.s043.t002
peculiar	a	d001.s043.t003
pattern	n	d001.s043.t004
at	x	x
the	x	x
state	n	d001.s043.t005
government	n	d001.s043.t006
level	n	d001.s043.t007
as	x	x
it	x	x
do	v	x
at	x	x
the	x	x
federal	a	d001.s043.t008
level	n	d001.s043.t009
.	x	x
<eos>	x	x
state	n	d001.s044.t000
government	n	d001.s044.t001
be	v	x
more	r	x
typically	r	x
split	v	d001.s044.t002
along	x	x
republican-governor	n	x
/	x	x
democratic-legislature	a	x
line	n	d001.s044.t003
than	x	x
the	x	x
reverse	n	d001.s044.t004
.	x	x
<eos>	x	x
a	x	x
cross-state	a	x
econometric	a	d001.s045.t000
investigation	n	d001.s045.t001
,	x	x
furthermore	r	x
,	x	x
reveal	v	d001.s045.t002
that	x	x
,	x	x
hold	v	d001.s045.t003
other	a	d001.s045.t004
factor	n	d001.s045.t005
constant	a	d001.s045.t006
,	x	x
the	x	x
difference	n	d001.s045.t007
between	x	x
a	x	x
state	n	d001.s045.t008
's	x	x
major	a	d001.s045.t009
-	x	x
party	n	d001.s045.t010
vote	n	d001.s045.t011
go	v	d001.s045.t012
to	x	x
the	x	x
republican	a	d001.s045.t013
gubernatorial	a	d001.s045.t014
candidate	n	d001.s045.t015
and	x	x
the	x	x
republican	a	d001.s045.t016
share	n	d001.s045.t017
of	x	x
the	x	x
lower	a	x
state	n	d001.s045.t018
house	n	d001.s045.t019
be	v	x
a	x	x
positive	a	d001.s045.t020
function	n	d001.s045.t021
of	x	x
the	x	x
state	n	d001.s045.t022
tax_rate	n	d001.s045.t023
.	x	x
<eos>	x	x
in	x	x
sum	n	d001.s046.t000
,	x	x
at	x	x
both	x	x
the	x	x
federal	a	d001.s046.t001
and	x	x
state	n	d001.s046.t002
government	n	d001.s046.t003
level	n	d001.s046.t004
at	x	x
least	a	x
part	n	d001.s046.t005
of	x	x
the	x	x
seemingly	r	x
irrational	a	d001.s046.t006
behavior	n	d001.s046.t007
voter	n	d001.s046.t008
display	v	d001.s046.t009
in	x	x
the	x	x
voting_booth	n	d001.s046.t010
may	v	x
have	v	d001.s046.t011
a	x	x
exceedingly	r	x
rational	a	d001.s046.t012
explanation	n	d001.s046.t013
.	x	x
<eos>	x	x
mr.	n	x
zupan	n	x
teach	v	d001.s047.t000
at	x	x
the	x	x
university	n	x
of	x	x
southern	n	x
californium	n	x
's	x	x
business_school	n	d001.s047.t001
.	x	x
<eos>	x	x
in	x	x
the	x	x
long	a	d002.s000.t000
,	x	x
frightening	a	d002.s000.t001
night	n	d002.s000.t002
after	x	x
tuesday	n	x
's	x	x
devastate	v	d002.s000.t003
earthquake	n	d002.s000.t004
,	x	x
bay	n	x
area	n	x
resident	n	d002.s000.t005
search	v	d002.s000.t006
for	x	x
comfort	n	d002.s000.t007
and	x	x
solace	n	d002.s000.t008
wherever	r	x
they	x	x
could	v	x
.	x	x
<eos>	x	x
some	x	x
find	v	d002.s001.t000
it	x	x
on	x	x
the	x	x
screen	n	d002.s001.t001
of	x	x
a	x	x
personal_computer	n	d002.s001.t002
.	x	x
<eos>	x	x
hundred	n	d002.s002.t000
of	x	x
californian	n	x
make	v	d002.s002.t001
they	x	x
way	n	d002.s002.t002
to	x	x
they	x	x
computer	n	d002.s002.t003
after	x	x
the	x	x
quake	n	d002.s002.t004
,	x	x
and	x	x
check	v	x
in	x	x
with	x	x
each	x	x
other	a	x
on	x	x
electronic	a	d002.s002.t005
bulletin_board	n	d002.s002.t006
,	x	x
which	x	x
link	v	d002.s002.t007
computer	n	d002.s002.t008
cb-radio-style	a	x
,	x	x
via	x	x
phone_line	n	d002.s002.t009
.	x	x
<eos>	x	x
some	x	x
of	x	x
the	x	x
most	r	x
vivid	a	d002.s003.t000
bulletin	n	d002.s003.t001
come	v	d002.s003.t002
over	x	x
the	x	x
well	n	x
,	x	x
a	x	x
sausalito	n	x
,	x	x
calif.	n	x
,	x	x
board	n	x
that	x	x
be	v	x
one	x	x
of	x	x
the	x	x
liveliest	a	x
outpost	n	d002.s003.t003
of	x	x
the	x	x
electronic	a	d002.s003.t004
underground	n	x
.	x	x
<eos>	x	x
about	x	x
two-thirds	n	d002.s004.t000
of	x	x
the	x	x
well	n	x
's	x	x
3,000	x	x
subscriber	n	d002.s004.t001
live	v	d002.s004.t002
in	x	x
the	x	x
bay	n	x
area	n	x
.	x	x
<eos>	x	x
the	x	x
quake	n	d002.s005.t000
knock_out	v	d002.s005.t001
the	x	x
well	n	x
out	x	x
for	x	x
six	x	x
hour	n	d002.s005.t002
,	x	x
but	x	x
when	r	x
it	x	x
come_up	v	d002.s005.t003
back	r	x
up	r	x
,	x	x
it	x	x
teem	v	d002.s005.t004
with	x	x
emotional	a	d002.s005.t005
firsthand	a	d002.s005.t006
report	n	d002.s005.t007
.	x	x
<eos>	x	x
follow	v	x
be	v	x
excerpt	n	d002.s006.t000
from	x	x
the	x	x
electronic	a	d002.s006.t001
traffic	n	d002.s006.t002
that	x	x
night	n	d002.s006.t003
.	x	x
<eos>	x	x
the	x	x
time	n	d002.s007.t000
be	v	x
pacific	n	x
daylight	n	x
time	n	d002.s007.t001
,	x	x
and	x	x
the	x	x
initial	n	d002.s007.t002
or	x	x
nickname	n	d002.s007.t003
be	v	x
those	x	x
subscriber	n	d002.s007.t004
use	v	d002.s007.t005
to	x	x
identify	v	d002.s007.t006
themselves	x	x
.	x	x
<eos>	x	x
11:54	x	x
p.m	r	x
.	x	x
<eos>	x	x
jckc	n	x
:	x	x
<eos>	x	x
wow	x	x
!	x	x
<eos>	x	x
I	x	x
be	v	x
in	x	x
the	x	x
avenue	n	d002.s011.t000
,	x	x
on	x	x
the	x	x
third	a	d002.s011.t001
floor	n	d002.s011.t002
of	x	x
a	x	x
old	a	d002.s011.t003
building	n	d002.s011.t004
,	x	x
and	x	x
except	x	x
for	x	x
my	x	x
heart	n	d002.s011.t005
-lrb-	x	x
beat	n	d002.s011.t006
,	x	x
beat	n	d002.s011.t007
!	x	x
-rrb-	x	x
I	x	x
be	v	x
ok	a	d002.s011.t008
.	x	x
<eos>	x	x
get	v	x
back	r	x
to	x	x
bolina	n	x
,	x	x
and	x	x
everything	n	x
have	v	x
fall	v	d002.s012.t000
:	x	x
broken	a	x
poster	n	d002.s012.t001
frame	n	d002.s012.t002
with	x	x
glass	n	d002.s012.t003
on	x	x
the	x	x
floor	n	d002.s012.t004
,	x	x
file_cabinet	n	d002.s012.t005
open	a	d002.s012.t006
or	x	x
dump	v	x
onto	x	x
the	x	x
floor	n	d002.s012.t007
.	x	x
<eos>	x	x
11:59	x	x
p.m	r	x
.	x	x
<eos>	x	x
jkd	n	x
:	x	x
<eos>	x	x
I	x	x
be	v	x
in	x	x
my	x	x
favorite	a	d002.s015.t000
watering	n	x
hole	n	x
,	x	x
wait	v	d002.s015.t001
for	x	x
the	x	x
game	n	d002.s015.t002
to	x	x
start	v	d002.s015.t003
.	x	x
<eos>	x	x
I	x	x
feel	v	d002.s016.t000
the	x	x
temblor	n	d002.s016.t001
begin	v	d002.s016.t002
and	x	x
glance	v	d002.s016.t003
at	x	x
the	x	x
table	n	d002.s016.t004
next	a	d002.s016.t005
to	x	x
mine	v	x
,	x	x
smile	v	d002.s016.t006
that	x	x
guilty	a	d002.s016.t007
smile	n	d002.s016.t008
and	x	x
we	x	x
both	x	x
mouth	v	d002.s016.t009
the	x	x
word	n	d002.s016.t010
,	x	x
``	x	x
earthquake	n	d002.s016.t011
!	x	x
``	x	x
together	r	x
.	x	x
<eos>	x	x
that	x	x
'	v	x
usually	r	x
how	r	x
long	a	d002.s017.t000
it	x	x
take	v	d002.s017.t001
for	x	x
the	x	x
temblor	n	d002.s017.t002
to	x	x
pass	v	d002.s017.t003
.	x	x
<eos>	x	x
this	x	x
time	n	d002.s018.t000
,	x	x
it	x	x
just	r	x
get	v	d002.s018.t001
stronger	a	x
and	x	x
then	r	x
the	x	x
building	n	d002.s018.t002
start	v	d002.s018.t003
shake	v	d002.s018.t004
violently	r	x
up	r	x
and	x	x
down	r	x
as	x	x
though	x	x
it	x	x
be	v	x
a	x	x
child	n	d002.s018.t005
's	x	x
toy	n	d002.s018.t006
block	n	d002.s018.t007
that	x	x
be	v	x
be	v	x
toss	v	d002.s018.t008
.	x	x
<eos>	x	x
12:06	x	x
a.m	r	x
.	x	x
<eos>	x	x
hrh	n	x
:	x	x
<eos>	x	x
I	x	x
be	v	x
in	x	x
the	x	x
berkeley	n	x
main	n	x
library	n	d002.s021.t000
when	r	x
it	x	x
hit	v	d002.s021.t001
.	x	x
<eos>	x	x
endless	a	d002.s022.t000
second	n	d002.s022.t001
wonder	v	d002.s022.t002
if	x	x
those	x	x
huge	a	d002.s022.t003
window	n	d002.s022.t004
would	v	x
buckle	v	d002.s022.t005
and	x	x
shower	v	d002.s022.t006
we	x	x
with	x	x
glass	n	d002.s022.t007
.	x	x
<eos>	x	x
only	r	x
a	x	x
few	a	d002.s023.t000
book	n	d002.s023.t001
fall	v	d002.s023.t002
in	x	x
the	x	x
reading_room	n	d002.s023.t003
.	x	x
<eos>	x	x
then	r	x
the	x	x
auto	n	d002.s024.t000
paint	n	d002.s024.t001
shop	n	d002.s024.t002
fire	n	d002.s024.t003
send	v	d002.s024.t004
a	x	x
evil-looking	a	d002.s024.t005
cloud	n	d002.s024.t006
of	x	x
black	a	d002.s024.t007
smoke	n	d002.s024.t008
into	x	x
the	x	x
air	n	d002.s024.t009
.	x	x
<eos>	x	x
12:07	x	x
a.m	r	x
.	x	x
<eos>	x	x
onezie	n	x
:	x	x
<eos>	x	x
my	x	x
younger	a	x
daughter	n	d002.s027.t000
and	x	x
I	x	x
be	v	x
fine	a	d002.s027.t001
.	x	x
<eos>	x	x
this	x	x
building	n	d002.s028.t000
shake	v	d002.s028.t001
like	x	x
hell	n	d002.s028.t002
and	x	x
it	x	x
keep	v	d002.s028.t003
get	v	d002.s028.t004
stronger	a	x
.	x	x
<eos>	x	x
except	x	x
for	x	x
the	x	x
gas_tank	n	d002.s029.t000
at	x	x
hustead	n	x
's	x	x
towing	n	x
service	n	x
explode	v	d002.s029.t001
and	x	x
burn	v	d002.s029.t002
in	x	x
downtown	n	d002.s029.t003
berkeley	n	x
,	x	x
thing	n	d002.s029.t004
here	r	x
be	v	x
quite	r	x
peaceful	a	d002.s029.t005
.	x	x
<eos>	x	x
a	x	x
lot	n	d002.s030.t000
of	x	x
car	n	d002.s030.t001
alarm	n	d002.s030.t002
go_off	v	d002.s030.t003
.	x	x
<eos>	x	x
the	x	x
cat	n	d002.s031.t000
be	v	x
fine	a	d002.s031.t001
,	x	x
although	x	x
nervous	a	d002.s031.t002
.	x	x
<eos>	x	x
12:15	x	x
a.m	r	x
.	x	x
<eos>	x	x
dhawk	n	x
:	x	x
<eos>	x	x
huge	a	d002.s034.t000
fire	n	d002.s034.t001
from	x	x
break	v	x
gas_main	n	d002.s034.t002
in	x	x
the	x	x
marina	n	x
in	x	x
sf	n	x
.	x	x
<eos>	x	x
area	n	d002.s035.t000
that	x	x
be	v	x
make	v	x
of	x	x
`	x	x
fill	n	d002.s035.t001
'	x	x
liquefy	v	d002.s035.t002
.	x	x
<eos>	x	x
a	x	x
woman	n	d002.s036.t000
in	x	x
a	x	x
three	a	d002.s036.t001
apartment	n	d002.s036.t002
be	v	x
able	a	d002.s036.t003
to	x	x
walk	v	d002.s036.t004
out	x	x
the	x	x
window	n	d002.s036.t005
of	x	x
the	x	x
third	a	d002.s036.t006
floor	n	d002.s036.t007
onto	x	x
street	n	d002.s036.t008
level	n	d002.s036.t009
after	x	x
the	x	x
quake	n	d002.s036.t010
.	x	x
<eos>	x	x
the	x	x
house	n	d002.s037.t000
just	r	x
settle	v	x
right	r	x
down	r	x
into	x	x
the	x	x
ground	n	d002.s037.t001
.	x	x
<eos>	x	x
12:38	x	x
a.m	r	x
.	x	x
<eos>	x	x
dayac	n	x
:	x	x
<eos>	x	x
I	x	x
be	v	x
drive	v	d002.s040.t000
my	x	x
truck	n	d002.s040.t001
,	x	x
stop	v	d002.s040.t002
at	x	x
a	x	x
red_light	n	d002.s040.t003
at	x	x
the	x	x
corner	n	d002.s040.t004
of	x	x
shattuck	n	x
and	x	x
alcatraz	n	x
at	x	x
the	x	x
oakland-berkeley	n	x
border	n	d002.s040.t005
when	r	x
it	x	x
hit	v	d002.s040.t006
.	x	x
<eos>	x	x
worst	a	x
part	n	d002.s041.t000
be	v	x
watch	v	d002.s041.t001
power_line	n	d002.s041.t002
wave	v	d002.s041.t003
above	x	x
my	x	x
head	n	d002.s041.t004
and	x	x
no	x	x
way	n	d002.s041.t005
to	x	x
drive	v	d002.s041.t006
away	r	x
.	x	x
<eos>	x	x
12:48	x	x
a.m	r	x
.	x	x
<eos>	x	x
lmeyer	n	x
:	x	x
<eos>	x	x
be	v	x
300	x	x
foot	n	d002.s044.t000
out	x	x
on	x	x
a	x	x
pier	n	d002.s044.t001
in	x	x
san	n	x
rafael	n	x
.	x	x
<eos>	x	x
it	x	x
flop	v	d002.s045.t000
all	x	x
around	x	x
,	x	x
real	r	x
dramatic	a	d002.s045.t001
!	x	x
<eos>	x	x
many	a	d002.s046.t000
hairline	n	d002.s046.t001
crack	n	d002.s046.t002
in	x	x
the	x	x
concrete	a	d002.s046.t003
slab	n	d002.s046.t004
afterwards	r	x
.	x	x
<eos>	x	x
ruin	v	d002.s047.t000
the	x	x
damn	a	d002.s047.t001
fishing	n	d002.s047.t002
!	x	x
<eos>	x	x
1:00	x	x
a.m	r	x
.	x	x
<eos>	x	x
heynow	n	x
:	x	x
<eos>	x	x
I	x	x
ride_out	v	d002.s050.t000
it	x	x
out	x	x
on	x	x
the	x	x
second	a	d002.s050.t001
floor	n	d002.s050.t002
of	x	x
leo	n	x
's	x	x
at	x	x
55th	a	d002.s050.t003
and	x	x
telegraph	n	x
in	x	x
oakland	n	x
.	x	x
<eos>	x	x
I	x	x
hear	v	d002.s051.t000
part	n	d002.s051.t001
of	x	x
the	x	x
building	n	d002.s051.t002
above	x	x
my	x	x
head	n	d002.s051.t003
crack	v	d002.s051.t004
.	x	x
<eos>	x	x
I	x	x
actually	r	x
think	v	d002.s052.t000
that	x	x
I	x	x
might	v	x
die	v	d002.s052.t001
.	x	x
<eos>	x	x
I	x	x
could	v	x
n't	r	x
decide	v	d002.s053.t000
if	x	x
I	x	x
should	v	x
come	v	d002.s053.t001
home	n	d002.s053.t002
